"","genes","logFC","logCPM","LR","PValue","FDR","AGI","At_symbol","At_short_description","perc_ID"
"21681","BraA01g033460.3C",0.0177356751522755,4.73744045080596,0.0296220440215151,0.863350612890784,0.951204804430956,"AT3G19740",NA,NA,86.833
"21682","BraA04g004290.3C",-0.0161665380433241,7.39200659115515,0.0296164880958294,0.863363302481245,0.951204804430956,"AT1G79930","AtHsp70-14","heat shock protein 91",84.49
"21683","BraA09g058900.3C",0.0343673995886406,2.21383869181335,0.0295870281192698,0.863430608791588,0.951235086603027,"AT1G15060",NA,"Uncharacterised conserved protein UCP031088, alpha/beta hydrolase",79.633
"21684","BraA09g044120.3C",-0.102054653394715,0.0755628028109418,0.0295119808983202,0.863602222934196,0.951380275846342,"AT3G53160","UGT73C7",NA,86.862
"21685","BraA09g019520.3C",0.0217699417211369,3.7065578471518,0.0294762275534168,0.863684060856678,0.951391797800715,"AT5G54750",NA,"Transport protein particle (TRAPP) component",85
"21686","BraA05g000400.3C",-0.0162275965053854,4.98547638089945,0.0294726134648187,0.863692336198355,0.951391797800715,"AT2G47510","FUM1","fumarase 1",93.306
"21687","BraA08g009370.3C",-0.013737898024667,5.96670119694875,0.0294485881892506,0.86374736123807,0.951408538076037,"AT5G35180",NA,"Protein of unknown function (DUF1336)",85.973
"21688","BraA07g015270.3C",0.104059251437659,1.85750484516492,0.0294236865616639,0.863804417776909,0.951427514379141,"AT1G21310","ATEXT3","extensin 3",87.786
"21689","BraA03g059700.3C",-0.0193704066858909,5.15994411946772,0.0293962232190204,0.863867372744328,0.951452985389668,"AT4G35790","ATPLDDELTA","phospholipase D delta",87.636
"21690","BraA06g028610.3C",0.0399187645961879,3.1982046630435,0.0293613668389696,0.863947318581301,0.951497166725225,"AT5G65140","TPPJ","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein",89.893
"21691","BraA09g013640.3C",-0.0254575654386978,3.03113185587341,0.0293160712152023,0.864051280658353,0.951525650480927,"AT1G64180",NA,"intracellular protein transport protein USO1-related",78.571
"21692","BraA03g042010.3C",0.0258933998726599,8.34314311825938,0.0293124816429291,0.864059522944053,0.951525650480927,"AT2G05520","ATGRP-3","glycine-rich protein 3",73.923
"21693","BraA07g016110.3C",-0.0413124557434596,2.01866020331422,0.0292980438738972,0.864092679834342,0.951525650480927,"AT1G19910","ATVHA-C2","ATPase, F0/V0 complex, subunit C protein",93.574
"21694","BraA07g012250.3C",0.0550126047841949,1.23450381031819,0.0292719399850832,0.86415264976936,0.951547824176752,"AT1G27330",NA,"Ribosome associated membrane protein RAMP4",89.372
"21695","BraA10g020690.3C",0.0265760006723354,2.80296887487069,0.0292533224220577,0.864195437762504,0.951551077080926,"AT5G19680",NA,"Leucine-rich repeat (LRR) family protein",88.731
"21696","BraA03g021240.3C",-0.0235814742840604,5.56494979045038,0.029187364122798,0.864347139938892,0.951638979197213,"AT2G40080","ELF4",NA,87.611
"21697","BraA02g011160.3C",0.0334286102119944,3.10787789407934,0.0291839725478447,0.864354945229484,0.951638979197213,"AT5G59050",NA,NA,81.47
"21698","BraA07g007280.3C",-0.0829019713227504,0.102785083783457,0.0291290946629985,0.864481304838418,0.951669201335948,"AT3G13677",NA,NA,89.732
"21699","BraA04g016350.3C",0.0612183702191135,0.751682701536431,0.0290812492549897,0.864591571740437,0.951669201335948,"AT2G22370","MED18",NA,88.055
"21700","BraA03g022300.3C",0.0212387327480627,3.98104880801924,0.0290700454583899,0.864617406051865,0.951669201335948,"AT2G42490","CuAO&#950;-zeta","Copper amine oxidase family protein",91.413
"21701","BraA05g030510.3C",0.0335216952417045,2.50390278561433,0.0290675695145595,0.864623115906274,0.951669201335948,"AT3G16730","HEB2",NA,86.565
"21702","BraA10g028230.3C",-0.0423875435219491,2.50093512685709,0.0290669944398587,0.864624442140514,0.951669201335948,"AT5G05300","IDL6",NA,77.91
"21703","BraA05g022540.3C",-0.121835778835063,0.795425896944909,0.029060023242323,0.864640520153391,0.951669201335948,NA,NA,NA,NA
"21704","BraA02g045860.3C",0.018912130386912,6.2249143768396,0.0290510289817654,0.864661266987417,0.951669201335948,"AT5G04410","anac078","NAC domain containing protein 2",81.728
"21705","BraA02g027300.3C",0.0243229583076744,3.37579386559259,0.0290320003060387,0.864705170849024,0.951673675247247,"AT4G02730","AtWDR5b","Transducin/WD40 repeat-like superfamily protein",81.751
"21706","BraA03g036090.3C",-0.0198691838792892,4.29587468108364,0.0289571669322619,0.86487797371907,0.951820005353411,"AT3G13800",NA,"Metallo-hydrolase/oxidoreductase superfamily protein",86.777
"21707","BraA06g017960.3C",-0.0265713357474401,3.62163346477827,0.0289073787397918,0.864993070354265,0.951884424044069,"AT3G49100",NA,NA,92.949
"21708","BraA01g035210.3C",0.0249613066258819,3.27874802355274,0.0288663343222595,0.865088030494484,0.951884424044069,"AT3G17450",NA,NA,75.964
"21709","BraA01g044490.3C",0.0233978249769592,3.80708187396802,0.0288637985110611,0.865093899610998,0.951884424044069,"AT3G02230","ATRGP1",NA,92.831
"21710","BraA10g024120.3C",-0.0306829537725601,2.51422196211994,0.0288517565808704,0.865121774191873,0.951884424044069,"AT5G15270",NA,"RNA-binding KH domain-containing protein",84.548
"21711","BraA03g005580.3C",0.0241203537738995,4.61425834548691,0.0288315988741168,0.865168448516762,0.951884424044069,"AT5G13110","G6PD2","glucose-6-phosphate dehydrogenase 2",91.304
"21712","BraA06g035880.3C",-0.0187632499456776,3.72578667982768,0.0288285130639849,0.865175595062158,0.951884424044069,"AT5G47970",NA,"Aldolase-type TIM barrel family protein",88.574
"21713","BraA03g000200.3C",-0.0195409118526118,4.00913048736355,0.0287819910520639,0.865283384887751,0.951935703557362,"AT5G01650",NA,"Tautomerase/MIF superfamily protein",88.498
"21714","BraA06g007380.3C",-0.0633146928797412,1.08711502686723,0.0287740023905769,0.865301903342455,0.951935703557362,NA,NA,NA,NA
"21715","BraA04g025400.3C",0.0219146533483157,3.63075199701736,0.0287099774871038,0.865450414610586,0.952055238508758,"AT2G35780","scpl26","serine carboxypeptidase-like 26",87.491
"21716","BraA06g008580.3C",-0.0343286448081636,2.11651407530374,0.0286921593444447,0.865491775618472,0.952056895191291,"AT1G13195",NA,"RING/U-box superfamily protein",87.986
"21717","BraA06g031380.3C",0.0258842489788679,2.29573254675204,0.0285366169611763,0.865853396463084,0.952410827218776,"AT5G24000",NA,"Protein of unknown function (DUF819)",85.366
"21718","BraA03g063840.3C",-0.0303531786099729,2.54461359088047,0.0284671108427759,0.866015319056787,0.952545075127937,"AT1G62305",NA,"Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein",84.894
"21719","BraA04g007920.3C",0.052732927702505,1.09132573741678,0.0284306226241213,0.866100403991894,0.952546944041308,"AT4G14200",NA,NA,70.206
"21720","BraA06g014870.3C",0.0307101813277466,2.94421089564986,0.0284178177579264,0.86613027628713,0.952546944041308,"AT1G74960","ATKAS2","fatty acid biosynthesis 1",85.018
"21721","BraA07g010090.3C",0.0169795713104858,4.30764385610663,0.0284150882460317,0.866136644822558,0.952546944041308,"AT1G31410","ENF2","putrescine-binding periplasmic protein-related",82.769
"21722","BraA06g034630.3C",0.0136821206161058,5.15755804524958,0.028377916641265,0.866223405463601,0.95259850426823,"AT5G49580",NA,"Chaperone DnaJ-domain superfamily protein",85.359
"21723","BraA02g018690.3C",0.0158559744904099,6.98739584620382,0.0283295489324971,0.866336385982495,0.952648797608522,"AT1G68790","CRWN3","little nuclei3",84.251
"21724","BraA03g003330.3C",-0.0230609508755197,4.17210919825043,0.0283241949956441,0.866348898160061,0.952648797608522,"AT5G08139",NA,"RING/U-box superfamily protein",72.5
"21725","BraA02g000410.3C",-0.0341340042854207,3.15432337877177,0.0282542579775367,0.866512453149737,0.952752046044514,"AT1G12350","ATCOAB","4-phospho-panto-thenoylcysteine synthetase",84.801
"21726","BraA02g020960.3C",0.0413474040126625,2.1866911313241,0.0282454706398738,0.866533017965304,0.952752046044514,"AT1G72340",NA,"NagB/RpiA/CoA transferase-like superfamily protein",86.684
"21727","BraA10g028050.3C",0.0290286327280927,3.08509785775487,0.028226471402597,0.866577492714913,0.952752046044514,"AT5G05080","ATUBC22","ubiquitin-conjugating enzyme 22",87.995
"21728","BraA09g001180.3C",-0.0158475596520364,6.79690406240607,0.0282158640305674,0.866602329891795,0.952752046044514,"AT4G03200",NA,"catalytics",86.686
"21729","BraA04g029030.3C",0.0226898037745895,4.60552191046321,0.0281698946917182,0.86671002268411,0.952808099146027,"AT2G41010","ATCAMBP25",NA,75.546
"21730","BraA05g026950.3C",-0.0285827718532174,2.56976558627675,0.0281509207643786,0.866754499417323,0.952808099146027,"AT3G20290","ATEHD1","EPS15 homology domain 1",90.99
"21731","BraA05g031760.3C",0.042482634726865,1.93204986263813,0.0281430413823784,0.866772973984524,0.952808099146027,"AT3G15355","PFU1","ubiquitin-conjugating enzyme 25",79.268
"21732","BraA03g023890.3C",0.0344845591447064,2.21791776098891,0.0280897479243976,0.866897999543039,0.952867952373792,"AT2G45690","ATPEX16","shrunken seed protein (SSE1)",85.624
"21733","BraA09g045550.3C",0.0476653665010086,0.967304467361247,0.0280652943532829,0.866955408020571,0.952867952373792,"AT3G54740",NA,"Protein of unknown function, DUF593",83.462
"21734","BraA10g010260.3C",0.0461988771653266,1.35148672862247,0.0280620719387272,0.86696297504596,0.952867952373792,"AT5G51590","AHL4","AT hook motif DNA-binding family protein",81.708
"21735","BraA02g003170.3C",-0.0312035025084987,2.76428750071089,0.0280518512931458,0.866986978601991,0.952867952373792,"AT5G09760",NA,"Plant invertase/pectin methylesterase inhibitor superfamily",84.55
"21736","BraA04g019330.3C",-0.0127540265974288,5.48850167281924,0.0280072241438152,0.867091839782499,0.95288495951922,"AT2G26740","ATSEH","soluble epoxide hydrolase",82.231
"21737","BraA06g040900.3C",-0.0247029510863079,4.60641192323824,0.0279765712630677,0.867163915146355,0.95288495951922,"AT1G01690","ATPRD3","putative recombination initiation defects 3",78.671
"21738","BraA06g041780.3C",0.0256437699577853,3.77059576885149,0.0279728604066882,0.867172643387533,0.95288495951922,"AT5G46630","AP2M","Clathrin adaptor complexes medium subunit family protein",93.362
"21739","BraA08g009450.3C",0.0134413925689638,6.42115041353884,0.0279612815551875,0.867199881630386,0.95288495951922,"AT5G34850","ATPAP26","purple acid phosphatase 26",86.511
"21740","BraA04g007260.3C",0.0321005396356242,2.46967269442583,0.0279604230709332,0.867201901370891,0.95288495951922,"AT3G51960","ATBZIP24","basic leucine zipper 24",81.043
"21741","BraA05g027430.3C",0.0268692975275218,3.50744400677789,0.0279392148673914,0.867251807654565,0.952895965284589,NA,NA,NA,NA
"21742","BraA06g019080.3C",-0.0219261810587058,5.84561191680132,0.0278975089715949,0.867350005099729,0.952960027680173,"AT3G47890",NA,NA,83.415
"21743","BraA07g019830.3C",-0.0572024209980466,1.10597338601063,0.0278362280981028,0.867494429236941,0.95301545957124,"AT5G39420","cdc2cAt","CDC2C",87.113
"21744","BraA02g006710.3C",0.0300554052709981,1.92927048259082,0.0278283052848671,0.86751311330742,0.95301545957124,"AT5G16890",NA,"Exostosin family protein",86.054
"21745","BraA06g038450.3C",-0.0696757618311417,0.353357664780342,0.0278157041420179,0.867542835738043,0.95301545957124,"AT3G26130",NA,NA,86.252
"21746","BraA04g006500.3C",0.0993152075046,-0.116945348893026,0.0278084124681257,0.867560037836411,0.95301545957124,"AT3G53010",NA,NA,83.131
"21747","BraA03g057420.3C",0.0721880518315966,-0.131166964193906,0.0277639859841585,0.867664896368897,0.95308681861683,NA,NA,NA,NA
"21748","BraA07g038320.3C",-0.0523048553968803,1.50655375951044,0.0277165669301702,0.867776913352763,0.953166033942009,"AT1G74390","NEN3","Polynucleotidyl transferase, ribonuclease H-like superfamily protein",80.273
"21749","BraA07g016030.3C",-0.0356804091367516,3.10100076099678,0.0276713689331984,0.867883775286842,0.95320781033053,"AT1G20050","HYD1","C-8,7 sterol isomerase",83.21
"21750","BraA07g015260.3C",-0.0332955689983657,2.25109520356855,0.0276667277141769,0.867894753628978,0.95320781033053,"AT1G21320",NA,"nucleotide binding;nucleic acid binding",82.426
"21751","BraA07g010670.3C",-0.0367361232393016,2.93674805991719,0.0276298949540568,0.867981911436082,0.953259707617357,"AT1G30190",NA,NA,74.737
"21752","BraA03g003010.3C",0.0413969887489336,1.49687306427345,0.0275957569233043,0.868062745995512,0.95330465595535,"AT5G07470","ATMSRA3","peptidemethionine sulfoxide reductase 3",82.869
"21753","BraA08g021750.3C",-0.0178766562116631,6.94688027631126,0.0275612320686776,0.868144548777732,0.953310966908681,"AT4G37910","mtHsc70-1",NA,84.623
"21754","BraA03g008100.3C",0.0307046429313132,2.87370926222459,0.0275478438879198,0.868176284740486,0.953310966908681,"AT5G17650",NA,"glycine/proline-rich protein",84.358
"21755","BraA07g023930.3C",-0.0337104852801034,2.57862228318173,0.0275416067904715,0.868191072150398,0.953310966908681,"AT3G59500",NA,NA,91.728
"21756","BraA04g021850.3C",0.0235555073299194,3.95208695866543,0.0275259826188297,0.868228122742183,0.953310966908681,"AT2G30575","GAUT5","los glycosyltransferase 5",85.418
"21757","BraA04g028020.3C",-0.0718134049411299,0.354607969847953,0.0274970343127734,0.868296798266964,0.953311869383198,"AT2G39870",NA,NA,70.988
"21758","BraA03g012730.3C",-0.0220187944622828,4.39602470577798,0.0274798171099349,0.868337661121098,0.953311869383198,NA,NA,NA,NA
"21759","BraA06g008420.3C",0.0324341296657673,2.41119195822808,0.0274751806751681,0.868348667360558,0.953311869383198,"AT1G13360",NA,NA,79.859
"21760","BraA06g034830.3C",0.0552569017175401,1.15748061990454,0.0274581651317334,0.868389068029403,0.95331241071169,"AT5G49300","GATA16","GATA transcription factor 16",78.989
"21761","BraA08g028100.3C",-0.0342959263931787,3.46979766493962,0.0274132879519513,0.868495683403338,0.953318752108805,"AT1G19835","TCS1","Plant protein of unknown function (DUF869)",78.885
"21762","BraA03g024900.3C",0.0525694472870186,1.36272138936892,0.0274019914743775,0.868522534733272,0.953318752108805,"AT2G28470","BGAL8","beta-galactosidase 8",87.21
"21763","BraA10g021300.3C",0.0260251062697023,3.06011042932849,0.0273651526389358,0.868610138880596,0.953318752108805,"AT5G18940",NA,"Mo25 family protein",91.094
"21764","BraA07g028270.3C",-0.0177326079663882,5.31468493613607,0.0273580537048588,0.868627027375351,0.953318752108805,"AT1G74380","XXT5","xyloglucan xylosyltransferase 5",88.282
"21765","BraAnng003500.3C",0.0323581209790707,2.26258261245755,0.0273550005296528,0.868634291627606,0.953318752108805,"AT4G12340",NA,"copper ion binding",81.061
"21766","BraAnng003510.3C",0.0323581209790707,2.26258261245755,0.0273550005296528,0.868634291627606,0.953318752108805,"AT4G12340",NA,"copper ion binding",81.061
"21767","BraA01g043000.3C",0.0323445805044758,3.08168216128661,0.027334003996252,0.868684258811839,0.953329791633997,NA,NA,NA,NA
"21768","BraA03g061240.3C",-0.0459247241423671,3.12876514409775,0.027250609080987,0.868882915502885,0.953504000621689,"AT4G39940","AKN2","APS-kinase 2",85.311
"21769","BraA07g024060.3C",-0.0361313259589329,3.15092751880364,0.0272185769856961,0.868959302787289,0.953513728521891,"AT3G59790","ATMPK10",NA,78.828
"21770","BraA04g030630.3C",-0.0215780321481575,5.9855885069382,0.0272134170314011,0.868971612103214,0.953513728521891,"AT2G43020","ATPAO2","polyamine oxidase 2",88.73
"21771","BraA07g005140.3C",0.0502195129015445,1.11675459468705,0.027186053453935,0.869036909259746,0.953541577713326,"AT2G15770",NA,"Cupredoxin superfamily protein",77.059
"21772","BraA04g012960.3C",0.0277767507415048,3.40322208548771,0.0270762528556148,0.869299264303147,0.953743860557398,"AT5G40390","RS5","Raffinose synthase family protein",87.156
"21773","BraA06g040110.3C",0.0361187951525645,1.91820444569367,0.0270754784001923,0.869301116707812,0.953743860557398,"AT2G01820",NA,NA,70.776
"21774","BraA08g033240.3C",0.0304616234779241,2.71322345039106,0.0270198630640373,0.869434213144437,0.953799859664646,"AT1G08230",NA,"Transmembrane amino acid transporter family protein",85.767
"21775","BraA08g021980.3C",0.026751730168731,2.72174029981462,0.0269849251807059,0.869517897070653,0.953799859664646,"AT4G40080","PICALM10a","ENTH/ANTH/VHS superfamily protein",85.093
"21776","BraA04g024670.3C",0.025585229369319,3.86762704714034,0.0269692456899335,0.869555470991056,0.953799859664646,"AT2G34470","PSKF109","urease accessory protein G",90.769
"21777","BraA01g020270.3C",-0.0344653350012208,2.42489818023603,0.0269652583096871,0.869565028033352,0.953799859664646,"AT3G59840",NA,NA,80.272
"21778","BraA03g011570.3C",0.026800061545367,3.16694454626625,0.0269541461345568,0.869591665773318,0.953799859664646,"AT5G58930","OPL4","Protein of unknown function (DUF740)",75.552
"21779","BraA08g014540.3C",0.0235357550224319,3.94863413794836,0.0269338367460179,0.869640365345105,0.953799859664646,"AT4G21100","DDB1B",NA,90.269
"21780","BraA10g007000.3C",-0.0176228510739806,4.68275682604795,0.0269221198312302,0.869668469732908,0.953799859664646,"AT1G45233","AtTHO5","THO complex,  subunit 5",82.285
"21781","BraA02g021580.3C",-0.0339313465634108,2.23479452847463,0.0269196669043339,0.869674354159367,0.953799859664646,"AT1G73210",NA,"Protein of unknown function (DUF789)",86.085
"21782","BraA07g014790.3C",0.0463705761318743,1.92091572648267,0.0269006413164057,0.869720004771012,0.953799859664646,"AT1G22270","AtTRM112b","Trm112p-like protein",84.314
"21783","BraA09g042670.3C",-0.0143322668060112,7.93159418917848,0.0268875451915385,0.869751437670587,0.953799859664646,"AT5G67370","CGLD27","Protein of unknown function (DUF1230)",86.221
"21784","BraA09g011900.3C",0.019278631344733,3.90618234280052,0.0268535540601178,0.86983305879399,0.953804680549737,"AT2G19540","HTD1","Transducin family protein / WD-40 repeat family protein",85.817
